Date,Time,CminusO,DCminusDO,DOminusYC
1170519,1030,-2,-36,17
1170519,1035,-1,-36,17
1170519,1040,2,-36,17
1170519,1045,0,-36,17
1170519,1050,0,-36,17
1170519,1055,2,-36,17
1170519,1100,2,-36,17
1170519,1105,1,-36,17
1170519,1110,1,-36,17
1170519,1115,-5,-36,17
1170519,1120,-1,-36,17
1170519,1125,0,-36,17
1170519,1130,-2,-36,17
1170519,1135,2,-36,17
1170519,1140,3,-36,17
1170519,1145,2,-36,17
1170519,1150,2,-36,17
1170519,1155,2,-36,17
1170519,1200,-2,-36,17
1170519,1205,0,-36,17
1170519,1210,2,-36,17
1170519,1215,-1,-36,17
1170519,1220,3,-36,17
1170519,1225,-1,-36,17
1170519,1230,-1,-36,17
1170519,1235,-1,-36,17
1170519,1240,-2,-36,17
1170519,1245,1,-36,17
1170519,1250,-1,-36,17
1170519,1255,0,-36,17
1170519,1300,0,-36,17
1170519,1305,1,-36,17
1170519,1310,-2,-36,17
1170519,1315,0,-36,17
1170519,1320,-1,-36,17
1170519,1325,-1,-36,17
1170519,1330,-7,-36,17
1170519,1335,-6,-36,17
1170519,1340,-1,-36,17
1170519,1345,-2,-36,17
1170522,850,-6,10,33
1170522,855,4,10,33
1170522,900,-1,10,33
1170522,905,2,10,33
1170522,910,-6,10,33
1170522,915,1,10,33
1170522,920,-5,10,33
1170522,925,-5,10,33
1170522,930,-3,10,33
1170522,935,0,10,33
1170522,940,8,10,33
1170522,945,2,10,33
1170522,950,4,10,33
1170522,955,-2,10,33
1170522,1000,-4,10,33
1170522,1005,5,10,33
1170522,1010,4,10,33
1170522,1015,12,10,33
1170522,1020,-2,10,33
1170522,1025,-3,10,33
1170522,1030,-1,10,33
1170522,1035,4,10,33
1170522,1040,-2,10,33
1170522,1045,-1,10,33
1170522,1050,0,10,33
1170522,1055,-2,10,33
1170522,1100,2,10,33
1170522,1105,-1,10,33
1170522,1110,1,10,33
1170522,1115,-1,10,33
1170522,1120,-1,10,33
1170522,1125,-1,10,33
1170522,1130,0,10,33
1170522,1135,1,10,33
1170522,1140,2,10,33
1170522,1145,1,10,33
1170522,1150,-2,10,33
1170522,1155,-2,10,33
1170522,1200,2,10,33
1170522,1205,0,10,33
1170522,1210,-4,10,33
1170522,1215,1,10,33
1170522,1220,1,10,33
1170522,1225,-2,10,33
1170522,1230,-1,10,33
1170522,1235,3,10,33
1170522,1240,0,10,33
1170522,1245,-1,10,33
1170522,1250,-1,10,33
1170522,1255,2,10,33
1170522,1300,-1,10,33
1170522,1305,-1,10,33
1170522,1310,0,10,33
1170522,1315,-1,10,33
1170522,1320,2,10,33
1170522,1325,4,10,33
1170522,1330,6,10,33
1170522,1335,0,10,33
1170522,1340,-4,10,33
1170522,1345,0,10,33
1170523,850,-5,10,9
1170523,855,-5,10,9
1170523,900,-3,10,9
1170523,905,1,10,9
1170523,910,2,10,9
1170523,915,6,10,9
1170523,920,-2,10,9
1170523,925,-1,10,9
1170523,930,14,10,9
1170523,935,8,10,9
1170523,940,8,10,9
1170523,945,11,10,9
1170523,950,-9,10,9
1170523,955,-14,10,9
1170523,1000,3,10,9
1170523,1005,1,10,9
1170523,1010,4,10,9
1170523,1015,2,10,9
1170523,1020,-6,10,9
1170523,1025,1,10,9
1170523,1030,0,10,9
1170523,1035,4,10,9
1170523,1040,0,10,9
1170523,1045,2,10,9
1170523,1050,4,10,9
1170523,1055,3,10,9
1170523,1100,-2,10,9
1170523,1105,-1,10,9
1170523,1110,-3,10,9
1170523,1115,4,10,9
1170523,1120,0,10,9
1170523,1125,-2,10,9
1170523,1130,0,10,9
1170523,1135,2,10,9
1170523,1140,-1,10,9
1170523,1145,-1,10,9
1170523,1150,-1,10,9
1170523,1155,-3,10,9
1170523,1200,4,10,9
1170523,1205,1,10,9
1170523,1210,-1,10,9
1170523,1215,0,10,9
1170523,1220,2,10,9
1170523,1225,-2,10,9
1170523,1230,1,10,9
1170523,1235,1,10,9
1170523,1240,2,10,9
1170523,1245,-1,10,9
1170523,1250,-2,10,9
1170523,1255,-1,10,9
1170523,1300,0,10,9
1170523,1305,2,10,9
1170523,1310,-2,10,9
1170523,1315,-1,10,9
1170523,1320,-1,10,9
1170523,1325,-2,10,9
1170523,1330,1,10,9
1170523,1335,-4,10,9
1170523,1340,-2,10,9
1170523,1345,0,10,9
1170524,850,-2,14,13
1170524,855,-4,14,13
1170524,900,1,14,13
1170524,905,11,14,13
1170524,910,0,14,13
1170524,915,2,14,13
1170524,920,1,14,13
1170524,925,3,14,13
1170524,930,-10,14,13
1170524,935,4,14,13
1170524,940,-7,14,13
1170524,945,-4,14,13
1170524,950,4,14,13
1170524,955,-3,14,13
1170524,1000,3,14,13
1170524,1005,0,14,13
1170524,1010,2,14,13
1170524,1015,0,14,13
1170524,1020,4,14,13
1170524,1025,0,14,13
1170524,1030,3,14,13
1170524,1035,4,14,13
1170524,1040,3,14,13
1170524,1045,-4,14,13
1170524,1050,2,14,13
1170524,1055,3,14,13
1170524,1100,-3,14,13
1170524,1105,1,14,13
1170524,1110,-1,14,13
1170524,1115,-5,14,13
1170524,1120,1,14,13
1170524,1125,1,14,13
1170524,1130,2,14,13
1170524,1135,-4,14,13
1170524,1140,1,14,13
1170524,1145,2,14,13
1170524,1150,0,14,13
1170524,1155,1,14,13
1170524,1200,1,14,13
1170524,1205,-1,14,13
1170524,1210,-2,14,13
1170524,1215,1,14,13
1170524,1220,0,14,13
1170524,1225,0,14,13
1170524,1230,1,14,13
1170524,1235,-1,14,13
1170524,1240,2,14,13
1170524,1245,1,14,13
1170524,1250,0,14,13
1170524,1255,0,14,13
1170524,1300,0,14,13
1170524,1305,-5,14,13
1170524,1310,2,14,13
1170524,1315,1,14,13
1170524,1320,-2,14,13
1170524,1325,2,14,13
1170524,1330,1,14,13
1170524,1335,-3,14,13
1170524,1340,-1,14,13
1170524,1345,2,14,13
1170525,850,13,65,21
1170525,855,9,65,21
1170525,900,-2,65,21
1170525,905,7,65,21
1170525,910,-10,65,21
1170525,915,5,65,21
1170525,920,-1,65,21
1170525,925,10,65,21
1170525,930,6,65,21
1170525,935,2,65,21
1170525,940,0,65,21
1170525,945,0,65,21
1170525,950,6,65,21
1170525,955,0,65,21
1170525,1000,-5,65,21
1170525,1005,5,65,21
1170525,1010,5,65,21
1170525,1015,0,65,21
1170525,1020,7,65,21
1170525,1025,-2,65,21
1170525,1030,-1,65,21
1170525,1035,-2,65,21
1170525,1040,2,65,21
1170525,1045,-1,65,21
1170525,1050,-4,65,21
1170525,1055,1,65,21
1170525,1100,1,65,21
1170525,1105,1,65,21
1170525,1110,0,65,21
1170525,1115,2,65,21
1170525,1120,1,65,21
1170525,1125,1,65,21
1170525,1130,0,65,21
1170525,1135,0,65,21
1170525,1140,0,65,21
1170525,1145,2,65,21
1170525,1150,1,65,21
1170525,1155,5,65,21
1170525,1200,0,65,21
1170525,1205,-3,65,21
1170525,1210,0,65,21
1170525,1215,-2,65,21
1170525,1220,2,65,21
1170525,1225,-1,65,21
1170525,1230,0,65,21
1170525,1235,3,65,21
1170525,1240,3,65,21
1170525,1245,-2,65,21
1170525,1250,1,65,21
1170525,1255,-2,65,21
1170525,1300,-1,65,21
1170525,1305,2,65,21
1170525,1310,3,65,21
1170525,1315,0,65,21
1170525,1320,0,65,21
1170525,1325,0,65,21
1170525,1330,4,65,21
1170525,1335,-1,65,21
1170525,1340,2,65,21
1170525,1345,-1,65,21
1170526,850,-11,-37,23
1170526,855,-11,-37,23
1170526,900,3,-37,23
1170526,905,2,-37,23
1170526,910,-14,-37,23
1170526,915,8,-37,23
1170526,920,2,-37,23
1170526,925,0,-37,23
1170526,930,-4,-37,23
1170526,935,6,-37,23
1170526,940,11,-37,23
1170526,945,0,-37,23
1170526,950,-8,-37,23
1170526,955,0,-37,23
1170526,1000,-11,-37,23
1170526,1005,-4,-37,23
1170526,1010,-6,-37,23
1170526,1015,4,-37,23
1170526,1020,0,-37,23
1170526,1025,-3,-37,23
1170526,1030,4,-37,23
1170526,1035,-5,-37,23
1170526,1040,0,-37,23
1170526,1045,1,-37,23
1170526,1050,-1,-37,23
1170526,1055,-3,-37,23
1170526,1100,2,-37,23
1170526,1105,-5,-37,23
1170526,1110,-6,-37,23
1170526,1115,5,-37,23
1170526,1120,1,-37,23
1170526,1125,1,-37,23
1170526,1130,0,-37,23
1170526,1135,3,-37,23
1170526,1140,-4,-37,23
1170526,1145,4,-37,23
1170526,1150,-2,-37,23
1170526,1155,0,-37,23
1170526,1200,0,-37,23
1170526,1205,1,-37,23
1170526,1210,4,-37,23
1170526,1215,-2,-37,23
1170526,1220,-3,-37,23
1170526,1225,0,-37,23
1170526,1230,1,-37,23
1170526,1235,-1,-37,23
1170526,1240,4,-37,23
1170526,1245,2,-37,23
1170526,1250,2,-37,23
1170526,1255,-2,-37,23
1170526,1300,2,-37,23
1170526,1305,-8,-37,23
1170526,1310,7,-37,23
1170526,1315,-3,-37,23
1170526,1320,1,-37,23
1170526,1325,-2,-37,23
1170526,1330,5,-37,23
1170526,1335,1,-37,23
1170526,1340,0,-37,23
1170526,1345,-2,-37,23
1170531,850,-2,-56,-8
1170531,855,3,-56,-8
1170531,900,3,-56,-8
1170531,905,10,-56,-8
1170531,910,-1,-56,-8
1170531,915,-8,-56,-8
1170531,920,-3,-56,-8
1170531,925,-1,-56,-8
1170531,930,9,-56,-8
1170531,935,2,-56,-8
1170531,940,-3,-56,-8
1170531,945,-2,-56,-8
1170531,950,2,-56,-8
1170531,955,-3,-56,-8
1170531,1000,1,-56,-8
1170531,1005,-2,-56,-8
1170531,1010,-15,-56,-8
1170531,1015,-3,-56,-8
1170531,1020,-3,-56,-8
1170531,1025,-2,-56,-8
1170531,1030,-6,-56,-8
1170531,1035,2,-56,-8
1170531,1040,3,-56,-8
1170531,1045,2,-56,-8
1170531,1050,-2,-56,-8
1170531,1055,-1,-56,-8
1170531,1100,-4,-56,-8
1170531,1105,3,-56,-8
1170531,1110,-1,-56,-8
1170531,1115,1,-56,-8
1170531,1120,-5,-56,-8
1170531,1125,0,-56,-8
1170531,1130,-6,-56,-8
1170531,1135,0,-56,-8
1170531,1140,-6,-56,-8
1170531,1145,-8,-56,-8
1170531,1150,1,-56,-8
1170531,1155,6,-56,-8
1170531,1200,-6,-56,-8
1170531,1205,0,-56,-8
1170531,1210,-2,-56,-8
1170531,1215,2,-56,-8
1170531,1220,-1,-56,-8
1170531,1225,-2,-56,-8
1170531,1230,5,-56,-8
1170531,1235,-6,-56,-8
1170531,1240,1,-56,-8
1170531,1245,0,-56,-8
1170531,1250,3,-56,-8
1170531,1255,1,-56,-8
1170531,1300,4,-56,-8
1170531,1305,-5,-56,-8
1170531,1310,-15,-56,-8
1170531,1315,5,-56,-8
1170531,1320,-5,-56,-8
1170531,1325,3,-56,-8
1170531,1330,0,-56,-8
1170531,1335,1,-56,-8
1170531,1340,-1,-56,-8
1170531,1345,-3,-56,-8
1170601,850,0,39,1
1170601,855,8,39,1
1170601,900,1,39,1
1170601,905,19,39,1
1170601,910,-1,39,1
1170601,915,6,39,1
1170601,920,-7,39,1
1170601,925,0,39,1
1170601,930,1,39,1
1170601,935,11,39,1
1170601,940,-1,39,1
1170601,945,-1,39,1
1170601,950,-4,39,1
1170601,955,-3,39,1
1170601,1000,-1,39,1
1170601,1005,-5,39,1
1170601,1010,-3,39,1
1170601,1015,0,39,1
1170601,1020,2,39,1
1170601,1025,4,39,1
1170601,1030,2,39,1
1170601,1035,1,39,1
1170601,1040,0,39,1
1170601,1045,-3,39,1
1170601,1050,2,39,1
1170601,1055,0,39,1
1170601,1100,3,39,1
1170601,1105,0,39,1
1170601,1110,1,39,1
1170601,1115,3,39,1
1170601,1120,-1,39,1
1170601,1125,-1,39,1
1170601,1130,3,39,1
1170601,1135,-3,39,1
1170601,1140,0,39,1
1170601,1145,0,39,1
1170601,1150,0,39,1
1170601,1155,0,39,1
1170601,1200,0,39,1
1170601,1205,-2,39,1
1170601,1210,-1,39,1
1170601,1215,1,39,1
1170601,1220,1,39,1
1170601,1225,-1,39,1
1170601,1230,0,39,1
1170601,1235,-1,39,1
1170601,1240,1,39,1
1170601,1245,5,39,1
1170601,1250,0,39,1
1170601,1255,0,39,1
1170601,1300,2,39,1
1170601,1305,-2,39,1
1170601,1310,0,39,1
1170601,1315,-1,39,1
1170601,1320,-3,39,1
1170601,1325,4,39,1
1170601,1330,1,39,1
1170601,1335,0,39,1
1170601,1340,-1,39,1
1170601,1345,-4,39,1
1170602,850,17,22,44
1170602,855,-6,22,44
1170602,900,5,22,44
1170602,905,-5,22,44
1170602,910,9,22,44
1170602,915,1,22,44
1170602,920,-13,22,44
1170602,925,-3,22,44
1170602,930,-3,22,44
1170602,935,3,22,44
1170602,940,3,22,44
1170602,945,5,22,44
1170602,950,-3,22,44
1170602,955,-6,22,44
1170602,1000,1,22,44
1170602,1005,5,22,44
1170602,1010,0,22,44
1170602,1015,-1,22,44
1170602,1020,3,22,44
1170602,1025,2,22,44
1170602,1030,-3,22,44
1170602,1035,1,22,44
1170602,1040,0,22,44
1170602,1045,-1,22,44
1170602,1050,1,22,44
1170602,1055,-3,22,44
1170602,1100,1,22,44
1170602,1105,3,22,44
1170602,1110,-2,22,44
1170602,1115,-4,22,44
1170602,1120,4,22,44
1170602,1125,-1,22,44
1170602,1130,1,22,44
1170602,1135,0,22,44
1170602,1140,1,22,44
1170602,1145,2,22,44
1170602,1150,0,22,44
1170602,1155,-1,22,44
1170602,1200,1,22,44
1170602,1205,0,22,44
1170602,1210,-2,22,44
1170602,1215,-1,22,44
1170602,1220,-2,22,44
1170602,1225,1,22,44
1170602,1230,-2,22,44
1170602,1235,-1,22,44
1170602,1240,-2,22,44
1170602,1245,3,22,44
1170602,1250,0,22,44
1170602,1255,-2,22,44
1170602,1300,4,22,44
1170602,1305,0,22,44
1170602,1310,0,22,44
1170602,1315,3,22,44
1170602,1320,2,22,44
1170602,1325,0,22,44
1170602,1330,6,22,44
1170602,1335,4,22,44
1170602,1340,0,22,44
1170602,1345,0,22,44
1170603,850,5,10,12
1170603,855,-2,10,12
1170603,900,-2,10,12
1170603,905,-6,10,12
1170603,910,1,10,12
1170603,915,-5,10,12
1170603,920,5,10,12
1170603,925,-1,10,12
1170603,930,-1,10,12
1170603,935,-2,10,12
1170603,940,4,10,12
1170603,945,0,10,12
1170603,950,1,10,12
1170603,955,0,10,12
1170603,1000,-2,10,12
1170603,1005,1,10,12
1170603,1010,2,10,12
1170603,1015,0,10,12
1170603,1020,0,10,12
1170603,1025,1,10,12
1170603,1030,1,10,12
1170603,1035,0,10,12
1170603,1040,1,10,12
1170603,1045,-1,10,12
1170603,1050,1,10,12
1170603,1055,-1,10,12
1170603,1100,0,10,12
1170603,1105,1,10,12
1170603,1110,1,10,12
1170603,1115,0,10,12
1170603,1120,1,10,12
1170603,1125,-1,10,12
1170603,1130,1,10,12
1170603,1135,0,10,12
1170603,1140,1,10,12
1170603,1145,2,10,12
1170603,1150,-3,10,12
1170603,1155,0,10,12
1170603,1200,1,10,12
1170603,1205,-1,10,12
1170603,1210,1,10,12
1170603,1215,2,10,12
1170603,1220,1,10,12
1170603,1225,0,10,12
1170603,1230,-1,10,12
1170603,1235,3,10,12
1170603,1240,3,10,12
1170603,1245,0,10,12
1170603,1250,0,10,12
1170603,1255,0,10,12
1170603,1300,1,10,12
1170603,1305,0,10,12
1170603,1310,-1,10,12
1170603,1315,1,10,12
1170603,1320,0,10,12
1170603,1325,-1,10,12
1170603,1330,1,10,12
1170603,1335,-2,10,12
1170603,1340,0,10,12
1170603,1345,0,10,12
1170605,850,-13,53,-9
1170605,855,-11,53,-9
1170605,900,4,53,-9
1170605,905,26,53,-9
1170605,910,-10,53,-9
1170605,915,2,53,-9
1170605,920,17,53,-9
1170605,925,-1,53,-9
1170605,930,-4,53,-9
1170605,935,0,53,-9
1170605,940,3,53,-9
1170605,945,-1,53,-9
1170605,950,-3,53,-9
1170605,955,-8,53,-9
1170605,1000,0,53,-9
1170605,1005,9,53,-9
1170605,1010,-1,53,-9
1170605,1015,4,53,-9
1170605,1020,-3,53,-9
1170605,1025,3,53,-9
1170605,1030,5,53,-9
1170605,1035,-1,53,-9
1170605,1040,1,53,-9
1170605,1045,-1,53,-9
1170605,1050,0,53,-9
1170605,1055,3,53,-9
1170605,1100,-2,53,-9
1170605,1105,9,53,-9
1170605,1110,3,53,-9
1170605,1115,2,53,-9
1170605,1120,1,53,-9
1170605,1125,3,53,-9
1170605,1130,2,53,-9
1170605,1135,1,53,-9
1170605,1140,3,53,-9
1170605,1145,-6,53,-9
1170605,1150,3,53,-9
1170605,1155,-3,53,-9
1170605,1200,3,53,-9
1170605,1205,2,53,-9
1170605,1210,-1,53,-9
1170605,1215,0,53,-9
1170605,1220,2,53,-9
1170605,1225,-1,53,-9
1170605,1230,1,53,-9
1170605,1235,3,53,-9
1170605,1240,0,53,-9
1170605,1245,0,53,-9
1170605,1250,0,53,-9
1170605,1255,-1,53,-9
1170605,1300,2,53,-9
1170605,1305,0,53,-9
1170605,1310,2,53,-9
1170605,1315,-2,53,-9
1170605,1320,0,53,-9
1170605,1325,5,53,-9
1170605,1330,8,53,-9
1170605,1335,0,53,-9
1170605,1340,1,53,-9
1170605,1345,-4,53,-9
1170606,850,2,-11,-5
1170606,855,0,-11,-5
1170606,900,-6,-11,-5
1170606,905,0,-11,-5
1170606,910,-4,-11,-5
1170606,915,3,-11,-5
1170606,920,-6,-11,-5
1170606,925,-1,-11,-5
1170606,930,-1,-11,-5
1170606,935,4,-11,-5
1170606,940,5,-11,-5
1170606,945,6,-11,-5
1170606,950,0,-11,-5
1170606,955,-4,-11,-5
1170606,1000,-1,-11,-5
1170606,1005,1,-11,-5
1170606,1010,-12,-11,-5
1170606,1015,4,-11,-5
1170606,1020,0,-11,-5
1170606,1025,-4,-11,-5
1170606,1030,-1,-11,-5
1170606,1035,2,-11,-5
1170606,1040,-2,-11,-5
1170606,1045,3,-11,-5
1170606,1050,2,-11,-5
1170606,1055,0,-11,-5
1170606,1100,2,-11,-5
1170606,1105,-3,-11,-5
1170606,1110,-1,-11,-5
1170606,1115,1,-11,-5
1170606,1120,-2,-11,-5
1170606,1125,1,-11,-5
1170606,1130,1,-11,-5
1170606,1135,0,-11,-5
1170606,1140,-2,-11,-5
1170606,1145,2,-11,-5
1170606,1150,0,-11,-5
1170606,1155,-1,-11,-5
1170606,1200,0,-11,-5
1170606,1205,0,-11,-5
1170606,1210,-1,-11,-5
1170606,1215,1,-11,-5
1170606,1220,0,-11,-5
1170606,1225,7,-11,-5
1170606,1230,-3,-11,-5
1170606,1235,1,-11,-5
1170606,1240,2,-11,-5
1170606,1245,-3,-11,-5
1170606,1250,0,-11,-5
1170606,1255,0,-11,-5
1170606,1300,-1,-11,-5
1170606,1305,0,-11,-5
1170606,1310,1,-11,-5
1170606,1315,-2,-11,-5
1170606,1320,-1,-11,-5
1170606,1325,-1,-11,-5
1170606,1330,0,-11,-5
1170606,1335,-7,-11,-5
1170606,1340,1,-11,-5
1170606,1345,-3,-11,-5
1170607,850,0,13,-5
1170607,855,1,13,-5
1170607,900,7,13,-5
1170607,905,15,13,-5
1170607,910,12,13,-5
1170607,915,2,13,-5
1170607,920,-6,13,-5
1170607,925,1,13,-5
1170607,930,5,13,-5
1170607,935,2,13,-5
1170607,940,6,13,-5
1170607,945,-2,13,-5
1170607,950,-10,13,-5
1170607,955,-5,13,-5
1170607,1000,1,13,-5
1170607,1005,-11,13,-5
1170607,1010,7,13,-5
1170607,1015,-6,13,-5
1170607,1020,-4,13,-5
1170607,1025,10,13,-5
1170607,1030,-4,13,-5
1170607,1035,0,13,-5
1170607,1040,-2,13,-5
1170607,1045,2,13,-5
1170607,1050,-3,13,-5
1170607,1055,-12,13,-5
1170607,1100,-17,13,-5
1170607,1105,5,13,-5
1170607,1110,2,13,-5
1170607,1115,6,13,-5
1170607,1120,1,13,-5
1170607,1125,0,13,-5
1170607,1130,1,13,-5
1170607,1135,4,13,-5
1170607,1140,-3,13,-5
1170607,1145,1,13,-5
1170607,1150,1,13,-5
1170607,1155,1,13,-5
1170607,1200,3,13,-5
1170607,1205,0,13,-5
1170607,1210,2,13,-5
1170607,1215,-3,13,-5
1170607,1220,-1,13,-5
1170607,1225,0,13,-5
1170607,1230,3,13,-5
1170607,1235,8,13,-5
1170607,1240,2,13,-5
1170607,1245,-2,13,-5
1170607,1250,0,13,-5
1170607,1255,3,13,-5
1170607,1300,-4,13,-5
1170607,1305,0,13,-5
1170607,1310,-5,13,-5
1170607,1315,0,13,-5
1170607,1320,3,13,-5
1170607,1325,1,13,-5
1170607,1330,-2,13,-5
1170607,1335,-2,13,-5
1170607,1340,1,13,-5
1170607,1345,0,13,-5
1170608,850,-2,7,11
1170608,855,-14,7,11
1170608,900,1,7,11
1170608,905,9,7,11
1170608,910,4,7,11
1170608,915,0,7,11
1170608,920,-4,7,11
1170608,925,-5,7,11
1170608,930,3,7,11
1170608,935,1,7,11
1170608,940,-1,7,11
1170608,945,5,7,11
1170608,950,-2,7,11
1170608,955,1,7,11
1170608,1000,3,7,11
1170608,1005,-5,7,11
1170608,1010,1,7,11
1170608,1015,1,7,11
1170608,1020,2,7,11
1170608,1025,2,7,11
1170608,1030,4,7,11
1170608,1035,-3,7,11
1170608,1040,3,7,11
1170608,1045,-3,7,11
1170608,1050,-3,7,11
1170608,1055,0,7,11
1170608,1100,1,7,11
1170608,1105,0,7,11
1170608,1110,2,7,11
1170608,1115,-2,7,11
1170608,1120,2,7,11
1170608,1125,1,7,11
1170608,1130,0,7,11
1170608,1135,3,7,11
1170608,1140,0,7,11
1170608,1145,1,7,11
1170608,1150,-2,7,11
1170608,1155,3,7,11
1170608,1200,-3,7,11
1170608,1205,-1,7,11
1170608,1210,1,7,11
1170608,1215,1,7,11
1170608,1220,0,7,11
1170608,1225,-3,7,11
1170608,1230,2,7,11
1170608,1235,0,7,11
1170608,1240,-2,7,11
1170608,1245,-2,7,11
1170608,1250,-5,7,11
1170608,1255,3,7,11
1170608,1300,2,7,11
1170608,1305,-1,7,11
1170608,1310,0,7,11
1170608,1315,3,7,11
1170608,1320,-3,7,11
1170608,1325,1,7,11
1170608,1330,0,7,11
1170608,1335,2,7,11
1170608,1340,-2,7,11
1170608,1345,-1,7,11
1170609,850,4,-38,19
1170609,855,-2,-38,19
1170609,900,1,-38,19
1170609,905,14,-38,19
1170609,910,0,-38,19
1170609,915,-4,-38,19
1170609,920,2,-38,19
1170609,925,-2,-38,19
1170609,930,-3,-38,19
1170609,935,-2,-38,19
1170609,940,3,-38,19
1170609,945,-5,-38,19
1170609,950,-2,-38,19
1170609,955,-3,-38,19
1170609,1000,-8,-38,19
1170609,1005,2,-38,19
1170609,1010,-1,-38,19
1170609,1015,3,-38,19
1170609,1020,-4,-38,19
1170609,1025,5,-38,19
1170609,1030,-1,-38,19
1170609,1035,-1,-38,19
1170609,1040,-1,-38,19
1170609,1045,2,-38,19
1170609,1050,-4,-38,19
1170609,1055,-5,-38,19
1170609,1100,2,-38,19
1170609,1105,-4,-38,19
1170609,1110,-1,-38,19
1170609,1115,-4,-38,19
1170609,1120,4,-38,19
1170609,1125,8,-38,19
1170609,1130,2,-38,19
1170609,1135,-3,-38,19
1170609,1140,1,-38,19
1170609,1145,1,-38,19
1170609,1150,0,-38,19
1170609,1155,1,-38,19
1170609,1200,2,-38,19
1170609,1205,-2,-38,19
1170609,1210,-2,-38,19
1170609,1215,-5,-38,19
1170609,1220,-1,-38,19
1170609,1225,3,-38,19
1170609,1230,1,-38,19
1170609,1235,-1,-38,19
1170609,1240,-1,-38,19
1170609,1245,-8,-38,19
1170609,1250,3,-38,19
1170609,1255,1,-38,19
1170609,1300,-1,-38,19
1170609,1305,1,-38,19
1170609,1310,-2,-38,19
1170609,1315,-1,-38,19
1170609,1320,-2,-38,19
1170609,1325,-1,-38,19
1170609,1330,-7,-38,19
1170609,1335,-4,-38,19
1170609,1340,0,-38,19
1170609,1345,2,-38,19
1170612,850,-12,-9,-63
1170612,855,5,-9,-63
1170612,900,-7,-9,-63
1170612,905,4,-9,-63
1170612,910,18,-9,-63
1170612,915,8,-9,-63
1170612,920,-4,-9,-63
1170612,925,-7,-9,-63
1170612,930,2,-9,-63
1170612,935,5,-9,-63
1170612,940,-1,-9,-63
1170612,945,0,-9,-63
1170612,950,-4,-9,-63
1170612,955,2,-9,-63
1170612,1000,11,-9,-63
1170612,1005,1,-9,-63
1170612,1010,1,-9,-63
1170612,1015,-3,-9,-63
1170612,1020,-1,-9,-63
1170612,1025,0,-9,-63
1170612,1030,0,-9,-63
1170612,1035,-1,-9,-63
1170612,1040,-7,-9,-63
1170612,1045,-2,-9,-63
1170612,1050,-1,-9,-63
1170612,1055,-5,-9,-63
1170612,1100,2,-9,-63
1170612,1105,-2,-9,-63
1170612,1110,0,-9,-63
1170612,1115,-6,-9,-63
1170612,1120,2,-9,-63
1170612,1125,-6,-9,-63
1170612,1130,-5,-9,-63
1170612,1135,4,-9,-63
1170612,1140,-3,-9,-63
1170612,1145,4,-9,-63
1170612,1150,-2,-9,-63
1170612,1155,1,-9,-63
1170612,1200,0,-9,-63
1170612,1205,1,-9,-63
1170612,1210,7,-9,-63
1170612,1215,-3,-9,-63
1170612,1220,-1,-9,-63
1170612,1225,-8,-9,-63
1170612,1230,1,-9,-63
1170612,1235,-2,-9,-63
1170612,1240,-1,-9,-63
1170612,1245,1,-9,-63
1170612,1250,-3,-9,-63
1170612,1255,6,-9,-63
1170612,1300,-4,-9,-63
1170612,1305,-6,-9,-63
1170612,1310,-3,-9,-63
1170612,1315,3,-9,-63
1170612,1320,3,-9,-63
1170612,1325,0,-9,-63
1170612,1330,-1,-9,-63
1170612,1335,-2,-9,-63
1170612,1340,2,-9,-63
1170612,1345,5,-9,-63
1170613,850,9,14,3
1170613,855,1,14,3
1170613,900,1,14,3
1170613,905,0,14,3
1170613,910,0,14,3
1170613,915,-2,14,3
1170613,920,-6,14,3
1170613,925,-1,14,3
1170613,930,0,14,3
1170613,935,-4,14,3
1170613,940,-4,14,3
1170613,945,-2,14,3
1170613,950,5,14,3
1170613,955,0,14,3
1170613,1000,6,14,3
1170613,1005,-3,14,3
1170613,1010,0,14,3
1170613,1015,3,14,3
1170613,1020,0,14,3
1170613,1025,2,14,3
1170613,1030,-2,14,3
1170613,1035,4,14,3
1170613,1040,-2,14,3
1170613,1045,-1,14,3
1170613,1050,3,14,3
1170613,1055,1,14,3
1170613,1100,-6,14,3
1170613,1105,0,14,3
1170613,1110,1,14,3
1170613,1115,0,14,3
1170613,1120,7,14,3
1170613,1125,-1,14,3
1170613,1130,1,14,3
1170613,1135,1,14,3
1170613,1140,2,14,3
1170613,1145,-1,14,3
1170613,1150,2,14,3
1170613,1155,-1,14,3
1170613,1200,2,14,3
1170613,1205,0,14,3
1170613,1210,2,14,3
1170613,1215,0,14,3
1170613,1220,-2,14,3
1170613,1225,-1,14,3
1170613,1230,2,14,3
1170613,1235,1,14,3
1170613,1240,-1,14,3
1170613,1245,-2,14,3
1170613,1250,0,14,3
1170613,1255,-4,14,3
1170613,1300,0,14,3
1170613,1305,2,14,3
1170613,1310,-3,14,3
1170613,1315,3,14,3
1170613,1320,-5,14,3
1170613,1325,-4,14,3
1170613,1330,-4,14,3
1170613,1335,7,14,3
1170613,1340,6,14,3
1170613,1345,-1,14,3
1170614,850,-6,-96,24
1170614,855,1,-96,24
1170614,900,-3,-96,24
1170614,905,2,-96,24
1170614,910,-10,-96,24
1170614,915,-1,-96,24
1170614,920,0,-96,24
1170614,925,-5,-96,24
1170614,930,-4,-96,24
1170614,935,3,-96,24
1170614,940,3,-96,24
